timestep	p0x	p0y	p0z	plx	ply	plz	ree
524500	-7.350712882	1.239380906	3.395391089	-6.364670785	1.425109065	4.104107046	1.228434888
524600	-7.803284799	1.445696931	3.369538844	-6.69998096	1.277096908	3.74581073	1.177830999
524700	-7.178885253	1.804916395	3.916195951	-6.872222384	0.7414063973	3.765539077	1.117046608
524800	-6.400242668	1.67536134	3.978211677	-7.008564969	0.6284837506	3.791574741	1.22508859
524900	-6.255569922	1.549116441	3.60255676	-6.761111452	0.5985785577	3.736997953	1.084974166
525000	-6.361839242	1.287812986	3.13612963	-6.414685459	0.3293669143	3.752480196	1.140745202
525100	-6.794351002	1.230904902	3.125632694	-6.245152914	0.3324040467	3.741160891	1.219752962
525200	-6.57322547	0.9775812785	3.496596434	-6.018294175	0.02299050758	3.832020079	1.153993632
525300	-7.278873778	1.255185515	4.124165757	-6.559732476	0.4082666821	4.247814237	1.11791085
525400	-7.422953374	1.147532812	4.043295893	-6.267216154	0.8005978095	3.848058798	1.222378804
525500	-6.762453574	1.115655375	3.973499411	-5.985557546	0.438402641	3.411853505	1.173748196
525600	-7.001741365	0.8007854362	3.310774661	-6.221830236	0.2980262731	2.75123551	1.083564584
525700	-7.292995109	0.6845446571	3.029940111	-6.457167242	0.5471276748	2.172561561	1.205234263
525800	-7.817781258	1.040125757	2.408780051	-7.031674055	0.1692450824	2.289522942	1.179245497
525900	-8.000291479	0.6325977555	1.950021739	-7.799790978	-0.4116567626	2.144574322	1.080980415
526000	-8.133043776	0.08769143814	2.004655629	-8.326851767	-1.081040812	1.738571165	1.214206553
526100	-8.460758844	-0.06043868721	1.655235444	-8.53158872	-1.25420091	1.722543263	1.197754339
526200	-8.484850406	-0.4129571761	1.397842263	-7.977033249	-1.197524891	1.898566928	1.060259381
526300	-8.229228853	-0.82318578	1.480098011	-7.527308266	-1.542132071	2.107446764	1.184543261
526400	-8.052258649	-0.8184844307	1.965192455	-7.662538826	-1.945889328	1.819258875	1.201757027
526500	-7.482477103	-1.267832109	1.785321637	-8.421262572	-1.763315599	1.895738992	1.067246006
526600	-8.184477123	-1.356136073	1.109557066	-8.570607111	-1.868803132	2.138994954	1.213122519
526700	-8.562860941	-1.799413521	1.096665689	-8.319545156	-2.18357562	2.184061856	1.178649021
526800	-8.647181845	-2.077670205	1.284666279	-8.370276648	-2.794663059	2.009748074	1.056645093
526900	-8.67898528	-2.188304563	1.200219844	-8.878989542	-3.09332537	1.961151128	1.19920006
527000	-9.034704672	-2.121676079	1.051705792	-9.420377684	-2.892736082	1.893480516	1.204932316
527100	-9.539793476	-1.996209694	1.013199178	-9.766107296	-2.618001201	1.857333525	1.072569541
527200	-9.933943095	-1.801434609	0.9728437804	-10.24655617	-2.490526132	1.847731892	1.156720913
527300	-10.204802	-1.608297484	1.129537803	-10.69729053	-2.434130612	1.881903629	1.220901159
527400	-10.89774069	-1.466380447	1.081158276	-10.99131664	-2.280452101	1.795852558	1.087316437
527500	-11.57482771	-1.963054395	1.15496945	-11.42119416	-2.466424276	2.097418379	1.079441749
527600	-11.7764115	-2.367401391	0.9680024185	-11.88865171	-2.667609917	2.138245744	1.213339386
527700	-11.80970248	-1.956057635	1.335740238	-11.67732429	-3.053184142	1.747009779	1.17913239
527800	-12.22523145	-1.996914274	1.761254217	-11.47080861	-2.646124115	1.370783145	1.06915616
527900	-11.55668153	-2.147828536	0.9775422042	-10.72124046	-2.328093787	1.853399436	1.223757837
528000	-10.52941726	-1.662780789	0.935422612	-10.71296562	-2.161858528	1.946911953	1.142750751
528100	-10.0202818	-1.067471151	1.512269931	-10.51297953	-1.993266238	1.793615963	1.08581913
528200	-10.61940356	-0.5869378252	1.499538606	-10.1512509	-1.696769927	1.726668718	1.225757847
528300	-10.13364836	-0.480914766	1.015429624	-10.36749917	-1.364174211	1.70498662	1.144693102
528400	-10.08793137	-0.3493986994	1.832774104	-10.27634711	-1.343867335	1.373067101	1.111664917
528500	-10.89734342	-0.7622269891	2.025052961	-9.784323026	-1.010735123	1.580324749	1.224072663
528600	-10.70053264	-1.122033711	1.781660766	-9.997005983	-0.882446358	2.567811491	1.081843249
528700	-10.39305867	-1.284369188	2.023112687	-10.11034177	-0.8589418759	3.062300935	1.157941907
528800	-10.47828288	-1.08685536	2.513571087	-10.00411332	-0.2393609997	3.254341912	1.22140283
528900	-10.08147721	-0.7447359807	1.889384474	-9.910915096	-0.5415851306	2.928926491	1.07285102
529000	-9.644752372	-1.319036385	1.663704574	-9.708938816	-1.11336336	2.781631739	1.138500084
529100	-9.513029908	-1.897932607	1.490119073	-9.449070495	-1.542191078	2.655644594	1.220283812
529200	-9.796424512	-2.520562598	1.942047501	-9.095951272	-2.06143474	2.754864277	1.167104221
529300	-10.3045938	-2.978781238	2.961776029	-9.647393794	-2.259133731	3.453060851	1.091405129
529400	-10.63349808	-1.733432741	3.295448269	-9.605870726	-1.292727673	3.805799076	1.229104099
529500	-10.51108651	-1.681040974	2.407970704	-10.05001644	-1.253916926	3.350534086	1.132892889
529600	-9.939305275	-2.598361693	2.414371993	-9.898432652	-1.626723143	2.908580433	1.090868473
529700	-9.791313688	-3.269767022	2.964294931	-9.400124984	-2.201156725	2.564722494	1.206074085
529800	-9.994399583	-3.420939371	3.117350449	-9.172467769	-2.626988396	2.790167535	1.188687812
529900	-10.07827752	-3.328760477	2.940144259	-9.169271999	-2.854308121	2.668333002	1.060790947
530000	-9.475314111	-3.051313542	2.987804278	-9.191731605	-3.886124171	2.143673535	1.220608264
530100	-9.779471085	-3.303280905	3.243092471	-9.658988152	-3.755885236	2.17035545	1.170526178
530200	-10.47758424	-3.114177249	2.861800399	-9.395296956	-3.084362978	2.855377396	1.082716908
530300	-9.716259261	-2.444243412	2.834719548	-9.347382345	-3.347950821	3.533900653	1.200671261
530400	-10.05614491	-2.700467673	3.610928033	-9.624967055	-3.593755905	2.922777895	1.207240168
530500	-9.865470843	-3.078362538	3.264204946	-9.676901371	-3.671559125	2.393253833	1.07051225
530600	-10.1068554	-2.833182917	3.055281256	-9.858700732	-3.724110872	2.357085605	1.158797016
530700	-10.76031955	-2.73134425	2.972186199	-10.41917673	-3.838265138	2.620244699	1.21058461
530800	-10.31564022	-2.592663432	3.141081483	-10.51667616	-3.468860832	2.351117499	1.196737411
530900	-10.08568973	-2.645461263	3.353548068	-10.67566098	-2.908770243	2.483420008	1.083752988
531000	-10.51352203	-1.916898433	3.358288065	-10.2019445	-2.306476233	2.312164616	1.158976138
531100	-9.885086671	-1.046161277	2.701748795	-10.34122658	-2.04220327	2.170404783	1.217575348
531200	-9.824909932	-1.690269431	3.096997729	-10.43766193	-1.456615504	2.250809099	1.070557971
531300	-10.34641872	-1.523726952	3.436355088	-10.03509219	-0.7888449312	2.637661512	1.129109038
531400	-10.52334327	-0.895012738	3.106798535	-9.914650594	-0.1606800975	2.337996653	1.2250745
531500	-9.606909354	-0.2448282374	3.474440479	-9.744766019	-0.1604018386	2.379278825	1.10702815
531600	-9.232912897	-0.04827048283	3.458835787	-9.447527002	0.06069979596	2.370737285	1.11440212
531700	-9.13787832	-0.003942975318	2.864902029	-9.495891462	0.8280065884	2.045645473	1.221267699
531800	-9.955424309	-0.02483552368	1.986003449	-9.144701177	0.801438132	1.922863596	1.159304443
531900	-9.882213654	0.09435547016	1.818332228	-9.124619706	0.8238475032	1.681576224	1.060570328
532000	-9.034957298	-0.05658496225	1.471642698	-9.129089366	1.11433207	1.241394284	1.197047148
532100	-9.306297614	0.1865829557	1.970252319	-9.201353766	0.6466544389	0.8855204074	1.182929542
532200	-9.437601583	0.5981218571	1.884011408	-8.949302704	0.3157304662	0.9588202376	1.083586357
532300	-9.291820713	1.111219757	2.158988487	-9.013751994	0.2097014358	1.604564397	1.094277646
532400	-9.393941254	1.420170678	2.44423541	-8.66558019	0.5093157774	2.120895255	1.210254248
532500	-9.413236704	1.287572466	2.700950359	-8.375638184	1.058855475	2.190269632	1.178862569
532600	-8.770832677	1.141835666	2.841712249	-8.335593397	1.185629706	1.874446597	1.061580892
532700	-8.344529106	1.402787466	2.864208491	-8.18197586	1.265150709	1.782183647	1.102789735
532800	-8.324461777	1.376206711	2.495923532	-8.223333289	1.651578923	1.316994011	1.21487927
532900	-8.635529332	1.563510563	2.07045508	-8.250799411	1.310180198	0.9497917036	1.211643425
533000	-8.812990058	2.069452377	1.682009388	-8.378747371	1.390009845	0.976420058	1.07147803
533100	-8.248651274	1.851508615	1.039317049	-8.962775333	1.133941493	0.4978535794	1.148067261
533200	-7.908783751	1.212972675	0.6655365864	-9.068105705	1.108359596	0.3115834668	1.216656936
533300	-8.14542037	0.9162779334	0.1575809364	-9.297042716	0.7921978151	0.5066293645	1.209737454
533400	-8.494082173	0.88415378	-0.1135349118	-9.428586499	0.89381241	0.476256462	1.105099764
533500	-8.346547965	0.3171507556	-0.2680303059	-9.44995839	0.2829244743	-0.07381671859	1.120894697
533600	-8.394176911	-0.7383798059	-0.2513000814	-8.978840288	0.1953415333	0.2592488119	1.214218669
533700	-8.413965956	-1.271357206	0.04271423475	-8.415164426	-0.1051934816	0.1691555736	1.172999012
533800	-7.824343888	-1.592441795	0.3599523401	-8.034428742	-0.5873433875	0.07184470903	1.066472907
533900	-7.279275184	-1.853118267	0.8096350053	-7.808183611	-1.214885783	0.009477173133	1.15210129
534000	-6.907876517	-1.916842084	1.280772134	-7.803896937	-1.655630473	0.4841686781	1.227053856
534100	-7.061359133	-1.983827944	1.138513267	-8.125705322	-1.810814835	1.44852898	1.121996474
534200	-7.069829061	-1.991990246	1.235326194	-7.869452889	-2.001184577	1.986553711	1.097189858
534300	-6.832818898	-1.801096607	1.645800031	-7.864534917	-2.248943358	2.035845726	1.190437021
534400	-7.072218252	-1.451705593	1.354683075	-7.689866373	-2.283316791	1.997727584	1.219250847
534500	-6.817542078	-1.676561784	1.510020765	-7.628017742	-2.031273675	2.220782783	1.134845353
534600	-6.684072464	-1.869756107	1.12545904	-7.598046182	-1.367594552	1.537237248	1.121193773
534700	-7.09791933	-1.381311695	0.8267172337	-7.54715193	-2.480014546	1.105419979	1.219275647
534800	-7.063045622	-1.843231453	0.6323978311	-6.67846843	-2.340028116	1.514178228	1.08270181
534900	-6.720645684	-2.567354734	0.8812042365	-7.154605934	-2.313343569	1.902154935	1.13806129
535000	-5.951310934	-3.191252805	1.521727992	-7.153789225	-2.944917796	1.634940767	1.232660582
535100	-6.252950091	-2.679100506	2.391063332	-6.756627451	-3.052132033	1.511338793	1.080166038
535200	-5.542007831	-2.342720707	2.771741051	-6.112931303	-2.283205251	1.765600857	1.158366864
535300	-5.286778653	-1.954210536	2.89591223	-5.810187799	-1.924815176	1.793799982	1.220439523
535400	-4.635800984	-1.561460882	3.22970401	-5.567968015	-1.913305139	2.611921224	1.172341812
535500	-4.876884375	-1.098334801	2.936997153	-5.014585889	-2.12454796	3.262953961	1.085505871
535600	-4.335155407	-1.499868731	3.003287537	-5.519245595	-1.737838845	3.028995514	1.208039838
535700	-4.112648018	-2.020980947	3.042127817	-4.847862998	-1.252199398	3.56486656	1.185251843
535800	-3.931679854	-2.161486022	3.283878816	-4.051040938	-1.529356348	4.145349702	1.075159096
535900	-3.664395457	-1.968997642	3.305449333	-4.175695942	-1.406915823	4.11874865	1.113022882
536000	-3.319307403	-2.258353552	3.372158028	-3.87658633	-1.246263765	3.698491832	1.200574567
536100	-3.856827832	-1.995365267	3.858849463	-3.212322794	-1.129836653	3.439958221	1.157582135
536200	-3.837123507	-1.473578757	3.846842087	-2.890912815	-1.223285005	4.428439808	1.138515501
536300	-3.41456231	-1.711130468	3.833626389	-2.933476911	-1.175392184	4.806561595	1.210397285
536400	-3.316665168	-1.771007731	3.818130573	-2.467923685	-1.279861235	4.520011491	1.205912023
536500	-3.391363076	-1.400598294	3.561497084	-2.584366475	-1.222313146	4.386588708	1.167820746
536600	-3.271709137	-1.057040437	3.116084442	-3.240459925	-0.7905580888	4.154224058	1.072251471
536700	-3.559902793	-0.7029635933	3.437308388	-3.112506677	0.3982409018	3.743860624	1.227513299
536800	-3.920400435	-0.1027389599	3.558568054	-2.962751846	0.4891745787	3.520824127	1.126444433
536900	-3.314243394	-0.2621879614	3.135435144	-2.59916824	0.3468322621	3.63775962	1.065161015
537000	-3.125722413	-0.2063518774	3.523945745	-2.353735603	0.2457607952	4.176743926	1.107481363
537100	-2.560422125	0.1754589606	3.592603865	-2.219359634	0.06986527215	4.762451232	1.223117538
537200	-2.82886601	0.3266284852	3.72379317	-2.511348724	0.1280855344	4.76705204	1.108433851
537300	-3.379657822	0.7279562835	3.395744937	-3.20373807	0.6383279767	4.497298206	1.119107053
537400	-3.367084623	0.935055951	3.086234763	-3.735589738	1.073015516	4.191098591	1.17283969
537500	-3.316536998	0.8331344721	2.823742226	-3.930139923	1.290272428	3.771146557	1.217808945
537600	-3.605845141	0.4646151757	2.95317026	-3.888398866	1.29999939	3.769395882	1.20163541
537700	-3.697011284	0.1472018446	2.82473875	-3.930742259	1.131791768	3.141508383	1.060372806
537800	-3.45390176	0.1705511499	2.592326993	-4.028776579	1.187961681	2.69500752	1.173093576
537900	-3.276196509	0.3140546473	2.88558439	-3.940146728	1.325868144	2.767609556	1.215941819
538000	-2.81452273	0.6362799929	2.697422641	-3.805867812	1.218851179	2.974229241	1.182698674
538100	-2.783101831	0.6246581292	2.560781414	-3.594430249	0.6639065497	3.238450139	1.057841737
538200	-2.812787704	1.42708265	3.020284004	-3.353352502	0.3922452801	3.400723877	1.227938589
538300	-3.38059419	1.820786162	2.85112978	-2.919262759	1.18349456	3.643551711	1.116646673
538400	-3.378769464	1.632176877	2.707360931	-3.460331039	1.726300917	3.786703309	1.0865043
538500	-3.522369258	2.018327654	2.546600903	-3.801272283	1.905796666	3.671768106	1.164667916
538600	-4.545016648	1.99605408	2.605385082	-3.870435136	1.986283357	3.627759084	1.224909908
538700	-4.859363279	1.584394358	2.672353	-4.127256841	1.57113683	3.507083089	1.110373775
538800	-4.714798613	1.850439863	2.762244905	-4.878670236	1.097967799	3.532185881	1.088979901
538900	-4.942594809	1.882125886	2.886955074	-5.427408856	1.247045299	3.745798609	1.173023542
539000	-4.894645872	2.14452555	2.5122945	-4.944241932	1.394263876	3.47123433	1.218572093
539100	-4.53597437	1.71262347	2.760060986	-4.724889698	0.5956314057	2.566965571	1.14919368
539200	-4.697802878	1.191544535	3.04186358	-5.220417471	0.5618363029	2.314967027	1.094548797
539300	-4.28686827	0.747257982	2.561396571	-5.507959588	0.7232871736	2.577859599	1.221437529
539400	-4.315478062	0.7094891544	2.700559308	-5.480144413	0.9361499551	2.94117331	1.210668379
539500	-4.199531259	1.045168109	2.835025525	-5.172065622	0.520319572	3.067946149	1.129398553
539600	-3.786325372	1.114000744	2.78458077	-4.137151429	0.1213041599	2.946828941	1.06529334
539700	-3.5274732	0.7941698273	2.684964273	-3.225752928	-0.331513572	2.550083243	1.17319697
539800	-3.671121411	0.3498196968	1.931837327	-2.8688482	-0.5516218494	2.086750631	1.216650031
539900	-3.785475205	-0.2252976046	1.093978501	-2.978188552	-1.045585595	1.17481453	1.153741127
540000	-3.639586187	-0.4774319518	1.105743969	-3.874978182	-1.21106398	1.893987086	1.102248863
540100	-4.252411859	-0.003651691356	1.550195853	-3.726154338	-0.8286412041	2.265275076	1.211978948
540200	-4.433102061	0.454485153	1.66685604	-3.77370545	-0.5088303637	1.428513021	1.191464674
540300	-4.674009027	-0.1714788428	1.038601277	-4.041209982	-0.750636226	1.665779017	1.062642849
540400	-5.098320577	-0.7532581603	1.21548196	-4.419921217	-1.427743677	1.844678891	1.145008813
540500	-5.168362558	-0.6970263937	1.250445186	-4.687061597	-1.644381189	1.827899143	1.20937372
540600	-5.372751509	-0.7197279032	0.935710119	-5.026223308	-1.654238072	1.618533847	1.208155327
540700	-5.698337781	-1.637348066	0.9767286634	-4.964038535	-2.177524915	1.603401116	1.106211903
540800	-5.448691836	-2.444082535	0.7249552561	-5.112701912	-2.772425456	1.698681065	1.081129157
540900	-5.038870787	-2.655802888	0.6926436747	-5.309786054	-3.496374527	1.49684628	1.19444447
541000	-5.630603313	-2.761451988	1.054307548	-5.249927096	-3.827675252	0.6160508039	1.214007991
541100	-6.093429315	-2.606654573	0.816617389	-5.347806183	-3.328964174	0.389921298	1.122387887
541200	-6.234418101	-2.243504557	1.028109825	-5.326502156	-2.743107206	0.6890668789	1.090350535
541300	-6.553237092	-2.355441517	1.260958123	-5.548763751	-1.970984893	0.7158464871	1.205786169
541400	-6.674894711	-2.18707259	1.588332191	-5.909853175	-1.330322011	1.262694023	1.193880364
541500	-7.100962614	-1.551754652	1.780768106	-6.097444685	-1.269467535	1.559627361	1.065662929
541600	-7.689793652	-1.650620813	2.099236026	-6.555347986	-1.820506246	2.24279147	1.156043336
541700	-7.710015525	-1.99871021	1.941502061	-6.928690933	-1.745981146	2.834326724	1.213044095
541800	-7.833299271	-1.857591473	1.586814057	-7.839556058	-1.712328709	2.777097423	1.199130897
541900	-8.533265461	-2.22063295	1.749648373	-7.887119133	-1.544834383	2.253214641	1.061973524
542000	-8.925770357	-2.492254243	1.995998542	-7.795551788	-2.257286347	1.943984406	1.155555882
542100	-9.491362169	-2.51696385	2.236917058	-8.288792614	-2.688137765	2.283447707	1.215581814
542200	-9.543286035	-2.366588258	2.700241754	-8.497847508	-2.060009409	3.200506841	1.198831706
542300	-9.531416988	-1.810410815	3.351744289	-8.51673302	-1.64129545	3.724290453	1.094063164
542400	-10.06503047	-1.416444853	3.817393416	-8.959245971	-1.493162403	3.772754249	1.10934106
542500	-10.34975332	-1.568839582	3.993903197	-9.158496758	-1.380581444	4.023876792	1.206412755
542600	-10.26922044	-1.921766056	3.939540296	-9.419656686	-1.310347556	4.534562489	1.204011035
542700	-10.2555636	-1.959062592	4.028919828	-9.468516295	-1.432663762	4.679686536	1.148928411
542800	-10.27549959	-1.125010043	4.060178513	-9.497337993	-1.145404348	4.793920906	1.069733286
542900	-9.988904258	-1.319034916	3.54146624	-9.255295252	-1.556157034	4.41977471	1.168689369
543000	-9.805348984	-1.600720287	4.431388898	-8.623587417	-1.594380034	4.135995782	1.218136976
543100	-9.394213001	-2.239670283	5.034295468	-9.032443412	-1.510440837	4.30214765	1.094848504
543200	-8.702394886	-2.419946674	5.281649093	-9.052770649	-1.372843562	5.191414705	1.107849424
543300	-8.534302711	-2.406605745	4.775745329	-8.4355098	-1.691752694	5.745765042	1.209013303
543400	-8.873933742	-2.408255999	4.823767488	-8.508410367	-2.199978716	5.95124208	1.203405883
543500	-8.575753309	-2.770333406	5.258401021	-8.289021949	-2.253848515	6.209384028	1.119526772
